cik_str,ticker,title,cik10D
1619954,INOV,"Inovalon Holdings, Inc.",0001619954
1581285,BCUCF,Brunello Cucinelli S.p.A./ADR,0001581285
1447126,KAKKF,Kawasaki Kisen Kaisha Ltd,0001447126
1495798,LCCTF,L'Occitane International S.A./ADR/,0001495798
1455955,PUTKF,PT United Tractors Tbk / ADR,0001455955
1570585,LBTYK,Liberty Global Ltd.,0001570585
1004980,PCG-PA,PG&E Corp,0001004980
1534043,FUPEF,Fuchs Petrolub SE/ADR,0001534043
1438569,GIKLY,Grifols SA,0001438569
1455626,EENEF,Electrocomponents plc / ADR,0001455626
78150,PHTCF,PLDT Inc.,0000078150
1156831,QBCRF,QUEBECOR MEDIA INC,0001156831
5513,UNMA,Unum Group,0000005513
1403528,OAK-PB,"Brookfield Oaktree Holdings, LLC",0001403528
1156831,QBCAF,QUEBECOR MEDIA INC,0001156831
896076,MGDDF,MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI,0000896076
310522,FNMAS,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
1593538,JSM,NAVIENT CORP,0001593538
1449005,JSCPF,JSR Corp.,0001449005
1004980,PCG-PB,PG&E Corp,0001004980
1447137,BKGFF,Berkeley Group Holdings plc,0001447137
18349,SNV-PD,SYNOVUS FINANCIAL CORP,0000018349
1437178,EGFEF,EFG Eurobank Ergasias S.A./ADR,0001437178
1023514,HGMCF,HARMONY GOLD MINING CO LTD,0001023514
310522,FNMAJ,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
310522,FNMAH,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
1004980,PCG-PE,PG&E Corp,0001004980
1695519,ATGFF,AltaGas Ltd.,0001695519
794685,GAB-PG,GABELLI EQUITY TRUST INC,0000794685
899689,VNORP,VORNADO REALTY TRUST,0000899689
1469395,PPENF,Pampa Energy Inc.,0001469395
1685040,BHFAL,"Brighthouse Financial, Inc.",0001685040
1004980,PCG-PD,PG&E Corp,0001004980
1004980,PCG-PC,PG&E Corp,0001004980
1567683,CWEN-A,"Clearway Energy, Inc.",0001567683
310522,FNMFN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
763901,BPOPO,"POPULAR, INC.",0000763901
1110452,AFRAF,AIR FRANCE-KLM /FI,0001110452
1004980,PCG-PH,PG&E Corp,0001004980
1045450,EPR-PG,EPR PROPERTIES,0001045450
1437774,BZZUF,BUZZI UNICEM S.p.A.,0001437774
1172494,AUOTY,AU OPTRONICS CORP,0001172494
1792627,TKAYF,Just Eat Takeaway.com N.V.,0001792627
1559444,FURCF,FORVIA SE/ADR,0001559444
1090633,IIJIF,INTERNET INITIATIVE JAPAN INC,0001090633
1762506,VIST,"Vista Energy, S.A.B. de C.V.",0001762506
1004980,PCG-PG,PG&E Corp,0001004980
1378239,GAERF,Central North Airport Group,0001378239
1412558,EVOTF,Evotec SE,0001412558
1214816,AXS-PE,AXIS CAPITAL HOLDINGS LTD,0001214816
936340,DTW,DTE ENERGY CO,0000936340
1792045,THNPY,Technip Energies N.V.,0001792045
871459,DFILF,DAIRY FARM INTERNATIONAL HOLDINGS LTD /FI,0000871459
1546354,DFRYF,Dufry AG/ADR,0001546354
1004980,PCG-PI,PG&E Corp,0001004980
1126956,SR-PA,SPIRE INC,0001126956
910073,NYCB-PA,"NEW YORK COMMUNITY BANCORP, INC.",0000910073
1671750,DISPF,Disco Corporation/ADR,0001671750
1032033,SLMBP,SLM Corp,0001032033
1685040,BHFAP,"Brighthouse Financial, Inc.",0001685040
1792045,THNPF,Technip Energies N.V.,0001792045
720672,SF-PB,STIFEL FINANCIAL CORP,0000720672
803649,EQC-PD,Equity Commonwealth,0000803649
1447945,ASMVF,ASM Pacific Technology Ltd.,0001447945
1487712,AL-PA,AIR LEASE CORP,0001487712
1571283,REXR-PB,"Rexford Industrial Realty, Inc.",0001571283
1792627,JTKWY,Just Eat Takeaway.com N.V.,0001792627
1465740,TWO-PC,TWO HARBORS INVESTMENT CORP.,0001465740
1363829,ESGRO,Enstar Group LTD,0001363829
1409493,CIM-PB,CHIMERA INVESTMENT CORP,0001409493
1012019,RUSHB,RUSH ENTERPRISES INC \TX\,0001012019
1015328,WTFCM,WINTRUST FINANCIAL CORP,0001015328
1409493,CIM-PD,CHIMERA INVESTMENT CORP,0001409493
1110805,NS-PB,NuStar Energy L.P.,0001110805
1062750,SAPMF,SAIPEM S P A /FI,0001062750
1110805,NS-PA,NuStar Energy L.P.,0001110805
67887,MOG-B,MOOG INC.,0000067887
1363829,ESGRP,Enstar Group LTD,0001363829
1446694,SHWDF,Showa Denko K.K./ADR,0001446694
78814,PBI-PB,PITNEY BOWES INC /DE/,0000078814
1465740,TWO-PB,TWO HARBORS INVESTMENT CORP.,0001465740
908732,SPTJF,SINOPEC SHANGHAI PETROCHEMICAL CO LTD,0000908732
1465740,TWO-PA,TWO HARBORS INVESTMENT CORP.,0001465740
11544,WRB-PE,BERKLEY W R CORP,0000011544
43920,GEF-B,"GREIF, INC",0000043920
1409493,CIM-PC,CHIMERA INVESTMENT CORP,0001409493
1336917,UA,"Under Armour, Inc.",0001336917
801337,WBS-PF,WEBSTER FINANCIAL CORP,0000801337
714310,VLYPO,VALLEY NATIONAL BANCORP,0000714310
1511337,RLJ-PA,RLJ Lodging Trust,0001511337
1474098,PEB-PF,Pebblebrook Hotel Trust,0001474098
932470,TCMFF,TELECOM ARGENTINA SA,0000932470
1474098,PEB-PE,Pebblebrook Hotel Trust,0001474098
1409493,CIM-PA,CHIMERA INVESTMENT CORP,0001409493
1592438,ROYMF,Royal Mail plc/ADR,0001592438
714310,VLYPP,VALLEY NATIONAL BANCORP,0000714310
1455633,PEGRF,Pennon Group Plc / ADR,0001455633
1380366,GGNDF,GN STORE NORD A/S,0001380366
357294,HOVNP,HOVNANIAN ENTERPRISES INC,0000357294
99614,TY-P,TRI-CONTINENTAL CORP,0000099614
925261,AKO-B,ANDINA BOTTLING CO INC,0000925261
1012139,GNGYF,GUANGSHEN RAILWAY CO LTD,0001012139
1055160,MFA-PB,"MFA FINANCIAL, INC.",0001055160
7789,ASB-PE,ASSOCIATED BANC-CORP,0000007789
887733,CENTA,CENTRAL GARDEN & PET CO,0000887733
1026214,FMCCI,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1648257,HMDCF,HUTCHMED (China) Ltd,0001648257
1026214,FMCCG,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1712184,LILAB,Liberty Latin America Ltd.,0001712184
1421876,GLPGF,GALAPAGOS NV,0001421876
310522,FNMAM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
92108,SOCGP,SOUTHERN CALIFORNIA GAS CO,0000092108
1026214,FMCKI,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
18654,AILLI,Ameren Illinois Co,0000018654
1110805,NS-PC,NuStar Energy L.P.,0001110805
1958140,BATRK,"Atlanta Braves Holdings, Inc.",0001958140
1618563,NSA-PA,National Storage Affiliates Trust,0001618563
1958140,BATRB,"Atlanta Braves Holdings, Inc.",0001958140
107815,WELPP,WISCONSIN ELECTRIC POWER CO,0000107815
1628063,SRG-PA,Seritage Growth Properties,0001628063
1660734,TRTN-PA,Triton International Ltd,0001660734
1592651,LNZNF,Lenzing AG/ADR,0001592651
18654,AILLM,Ameren Illinois Co,0000018654
18654,AILLN,Ameren Illinois Co,0000018654
925261,AKO-A,ANDINA BOTTLING CO INC,0000925261
929351,LGF-B,LIONS GATE ENTERTAINMENT CORP /CN/,0000929351
894315,SITC-PA,SITE Centers Corp.,0000894315
310522,FNMAN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
98677,TROLB,TOOTSIE ROLL INDUSTRIES INC,0000098677
18654,AILIM,Ameren Illinois Co,0000018654
1026214,FMCCJ,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
310522,FNMAI,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
1543726,NHNKF,Nihon Kohden Corporation/ADR,0001543726
1770561,CODQL,Coronado Global Resources Inc.,0001770561
18654,AILLO,Ameren Illinois Co,0000018654
910108,LXP-PC,LXP Industrial Trust,0000910108
1683252,TKCM,TOKEN COMMUNITIES LTD.,0001683252
310522,FNMAT,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
18654,AILIN,Ameren Illinois Co,0000018654
310522,FNMAK,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
845877,AGM-A,FEDERAL AGRICULTURAL MORTGAGE CORP,0000845877
1110805,NSS,NuStar Energy L.P.,0001110805
310522,FNMAL,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
310522,FNMFM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
18654,AILLP,Ameren Illinois Co,0000018654
107140,WLYB,"JOHN WILEY & SONS, INC.",0000107140
310522,FNMAO,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
310522,FNMAG,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
1829948,CIXXF,CI Financial Corp.,0001829948
310522,FNMFO,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,0000310522
1437071,IVR-PC,Invesco Mortgage Capital Inc.,0001437071
1642365,ALTB,Alpine Auto Brokers Inc.,0001642365
1504461,NGL-PB,NGL Energy Partners LP,0001504461
1260729,GDV-PH,GABELLI DIVIDEND & INCOME TRUST,0001260729
1553079,FISK,"Empire State Realty OP, L.P.",0001553079
912892,GRPFF,"GRUPO TELEVISA, S.A.B.",0000912892
1437071,IVR-PB,Invesco Mortgage Capital Inc.,0001437071
1712184,LILAK,Liberty Latin America Ltd.,0001712184
1504461,NGL-PC,NGL Energy Partners LP,0001504461
907254,BFS-PD,"SAUL CENTERS, INC.",0000907254
1026214,FMCCL,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1553079,OGCP,"Empire State Realty OP, L.P.",0001553079
1026214,FMCKL,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1464423,PMT-PA,PennyMac Mortgage Investment Trust,0001464423
1464423,PMT-PB,PennyMac Mortgage Investment Trust,0001464423
1534126,GLOG-PA,GasLog Ltd.,0001534126
1412100,MHLA,"Maiden Holdings, Ltd.",0001412100
1585389,STSFF,"SmartStop Self Storage REIT, Inc.",0001585389
794685,GAB-PH,GABELLI EQUITY TRUST INC,0000794685
1280784,HCXY,"Hercules Capital, Inc.",0001280784
1526113,GNL-PA,"Global Net Lease, Inc.",0001526113
1026214,FMCCS,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1026214,FMCCO,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1816901,SWGHF,"SAWAI GROUP HOLDINGS Co., Ltd.",0001816901
1345126,CODI-PA,Compass Diversified Holdings,0001345126
1267395,AHL-PD,ASPEN INSURANCE HOLDINGS LTD,0001267395
1345126,CODI-PB,Compass Diversified Holdings,0001345126
1026214,FMCKN,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1273685,NYMTN,NEW YORK MORTGAGE TRUST INC,0001273685
1026214,FREJN,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1026214,FMCCN,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1026214,FMCKO,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1026214,FMCKJ,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1598655,GLOP-PB,GasLog Partners LP,0001598655
1026214,FMCKM,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1026214,FREGP,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1598655,GLOP-PA,GasLog Partners LP,0001598655
1026214,FMCCH,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1598655,GLOP-PC,GasLog Partners LP,0001598655
1026214,FMCCK,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
719413,HL-PB,HECLA MINING CO/DE/,0000719413
1497645,INN-PE,"Summit Hotel Properties, Inc.",0001497645
1026214,FMCCP,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1026214,FMCCM,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1821349,NGMS,NeoGames S.A.,0001821349
1569187,AHH-PA,"Armada Hoffler Properties, Inc.",0001569187
1026214,FMCKP,FEDERAL HOME LOAN MORTGAGE CORP,0001026214
1677576,IIPR-PA,INNOVATIVE INDUSTRIAL PROPERTIES INC,0001677576
1728205,PLLTL,Piedmont Lithium Inc.,0001728205
1482430,KBSR,"KBS Real Estate Investment Trust III, Inc.",0001482430
798359,IRET,CENTERSPACE,0000798359
1823575,ZFOXW,"ZeroFox Holdings, Inc.",0001823575
40417,GAM-PB,GENERAL AMERICAN INVESTORS CO INC,0000040417
729580,BELFB,BEL FUSE INC /NJ,0000729580
43196,GTN-A,GRAY TELEVISION INC,0000043196
1782999,PTCHF,PureTech Health plc,0001782999
1448978,SMBMF,SembCorp Marine Ltd.,0001448978
845877,AGM-PC,FEDERAL AGRICULTURAL MORTGAGE CORP,0000845877
1649313,BWLLF,BW LPG Ltd,0001649313
1345099,MEOBF,MESOBLAST LTD,0001345099
1023512,DRDGF,DRDGOLD LTD,0001023512
55135,KELYB,KELLY SERVICES INC,0000055135
845877,AGM-PD,FEDERAL AGRICULTURAL MORTGAGE CORP,0000845877
1340243,MPSYF,MorphoSys AG,0001340243
1503584,CMRE-PB,Costamare Inc.,0001503584
1503584,CMRE-PD,Costamare Inc.,0001503584
1503584,CMRE-PC,Costamare Inc.,0001503584
1726173,BH,Biglari Holdings Inc.,0001726173
1503584,CMRE-PE,Costamare Inc.,0001503584
1385145,CELJF,Cellcom Israel Ltd.,0001385145
1561032,HLTC,"Healthcare Trust, Inc.",0001561032
8063,ATROB,ASTRONICS CORP,0000008063
216085,HVT-A,HAVERTY FURNITURE COMPANIES INC,0000216085
921671,GGT-PE,GABELLI MULTIMEDIA TRUST INC.,0000921671
716006,YELLQ,Yellow Corp,0000716006
1060349,GAMI,"GAMCO INVESTORS, INC. ET AL",0001060349
1313510,GGN-PB,"GAMCO Global Gold, Natural Resources & Income Trust",0001313510
863110,ARTNB,ARTESIAN RESOURCES CORP,0000863110
1234006,GOODO,GLADSTONE COMMERCIAL CORP,0001234006
1495222,OXLCM,Oxford Lane Capital Corp.,0001495222
752642,UMH-PD,"UMH PROPERTIES, INC.",0000752642
1488813,CUBI-PE,"Customers Bancorp, Inc.",0001488813
1214935,NCV-PA,Virtus Convertible & Income Fund,0001214935
800457,DGICB,DONEGAL GROUP INC,0000800457
1488813,CUBI-PF,"Customers Bancorp, Inc.",0001488813
1499849,BRCPF,BrasilAgro - Brazilian Agricultural Real Estate Co,0001499849
1604174,ECCX,Eagle Point Credit Co Inc.,0001604174
1587987,NEWTI,"NewtekOne, Inc.",0001587987
25475,CRD-B,CRAWFORD & CO,0000025475
357294,HOVVB,HOVNANIAN ENTERPRISES INC,0000357294
353184,AIRTP,AIR T INC,0000353184
1495222,OXLCO,Oxford Lane Capital Corp.,0001495222
1514281,MITT-PA,"AG Mortgage Investment Trust, Inc.",0001514281
885275,WBHC,WILSON BANK HOLDING CO,0000885275
1495240,LANDM,GLADSTONE LAND Corp,0001495240
1533615,GMRE-PA,Global Medical REIT Inc.,0001533615
88948,SENEB,Seneca Foods Corp,0000088948
1452857,SPLP-PA,STEEL PARTNERS HOLDINGS L.P.,0001452857
1514281,MITT-PB,"AG Mortgage Investment Trust, Inc.",0001514281
1355096,QRTEB,"Qurate Retail, Inc.",0001355096
1556898,THPTF,"Techpoint, Inc.",0001556898
1321741,GAINL,GLADSTONE INVESTMENT CORPORATION\DE,0001321741
1762303,AVHHL,"AVITA Medical, Inc.",0001762303
1762506,VSOGF,"Vista Energy, S.A.B. de C.V.",0001762506
1080720,GUT-PC,GABELLI UTILITY TRUST,0001080720
1166663,TNP-PE,TSAKOS ENERGY NAVIGATION LTD,0001166663
1815620,CKDXF,Opthea Ltd,0001815620
23426,CNTHP,CONNECTICUT LIGHT & POWER CO,0000023426
1400891,IHRTB,"iHeartMedia, Inc.",0001400891
1465872,VTDRF,VANTAGE DRILLING INTERNATIONAL,0001465872
23426,CNLPL,CONNECTICUT LIGHT & POWER CO,0000023426
1593222,CIO-PA,"City Office REIT, Inc.",0001593222
1227857,NCZ-PA,Virtus Convertible & Income Fund II,0001227857
1318885,DSX-PB,DIANA SHIPPING INC.,0001318885
23426,CNTHO,CONNECTICUT LIGHT & POWER CO,0000023426
1166663,TNP-PF,TSAKOS ENERGY NAVIGATION LTD,0001166663
1571776,CHMI-PB,Cherry Hill Mortgage Investment Corp,0001571776
1160846,OIBRQ,OI S.A. - In Judicial Reorganization,0001160846
46207,HAWLN,HAWAIIAN ELECTRIC CO INC,0000046207
1859795,NVNXF,NOVONIX Ltd,0001859795
23426,CNTHN,CONNECTICUT LIGHT & POWER CO,0000023426
1574085,BHR-PD,Braemar Hotels & Resorts Inc.,0001574085
1459762,EXROF,EXRO TECHNOLOGIES INC.,0001459762
1479615,SLNCF,Silence Therapeutics plc,0001479615
46207,HAWEN,HAWAIIAN ELECTRIC CO INC,0000046207
1574085,BHR-PB,Braemar Hotels & Resorts Inc.,0001574085
922358,FGPRB,FERRELLGAS PARTNERS L P,0000922358
1232582,AHT-PG,ASHFORD HOSPITALITY TRUST INC,0001232582
23426,CNLHO,CONNECTICUT LIGHT & POWER CO,0000023426
1944885,APLMW,Apollomics Inc.,0001944885
23426,CNLHP,CONNECTICUT LIGHT & POWER CO,0000023426
1243429,ARCXF,ArcelorMittal,0001243429
23426,CNLTP,CONNECTICUT LIGHT & POWER CO,0000023426
1896084,GSCCF,ioneer Ltd,0001896084
1567924,MIESF,"Mitsui E&S Holdings Co., Ltd./ADR",0001567924
23426,CNLTL,CONNECTICUT LIGHT & POWER CO,0000023426
23426,CNPWM,CONNECTICUT LIGHT & POWER CO,0000023426
1232582,AHT-PH,ASHFORD HOSPITALITY TRUST INC,0001232582
1232582,AHT-PF,ASHFORD HOSPITALITY TRUST INC,0001232582
1271554,ERLFF,Entree Resources Ltd.,0001271554
1653558,PRTHU,"Priority Technology Holdings, Inc.",0001653558
1571776,CHMI-PA,Cherry Hill Mortgage Investment Corp,0001571776
23426,CNPWP,CONNECTICUT LIGHT & POWER CO,0000023426
1495240,LANDP,GLADSTONE LAND Corp,0001495240
23426,CNLPM,CONNECTICUT LIGHT & POWER CO,0000023426
1641601,RVRF,River Financial Corp,0001641601
1232582,AHT-PI,ASHFORD HOSPITALITY TRUST INC,0001232582
23426,CNLTN,CONNECTICUT LIGHT & POWER CO,0000023426
1232582,AHT-PD,ASHFORD HOSPITALITY TRUST INC,0001232582
1756594,IVEVF,Inventiva S.A.,0001756594
1598599,IPHYF,Innate Pharma SA,0001598599
1685766,MVXM,MOVEIX INC.,0001685766
71508,ENO,"ENTERGY NEW ORLEANS, LLC",0000071508
23426,CNLHN,CONNECTICUT LIGHT & POWER CO,0000023426
1434754,SB-PD,"SAFE BULKERS, INC.",0001434754
1434754,SB-PC,"SAFE BULKERS, INC.",0001434754
850261,SRNE,"Sorrento Therapeutics, Inc.",0000850261
1578453,DLNG-PA,Dynagas LNG Partners LP,0001578453
1888274,DEFTF,"Defi Technologies, Inc.",0001888274
1850453,MOYFF,Mynaric AG,0001850453
1606745,LTRPB,"Liberty TripAdvisor Holdings, Inc.",0001606745
761648,CDR-PB,"CEDAR REALTY TRUST, INC.",0000761648
1814974,BBXIB,"BBX Capital, Inc.",0001814974
1352081,CRDE,Cardinal Ethanol LLC,0001352081
1838108,RMGC,RMG Acquisition Corp. III,0001838108
1811115,RTNXF,Renalytix plc,0001811115
93676,SCXLB,STARRETT L S CO,0000093676
1882839,WONDF,WonderFi Technologies Inc.,0001882839
761648,CDR-PC,"CEDAR REALTY TRUST, INC.",0000761648
793040,ECF-PA,ELLSWORTH GROWTH & INCOME FUND LTD,0000793040
716634,RDIB,READING INTERNATIONAL INC,0000716634
1705012,FATBB,"Fat Brands, Inc",0001705012
1301236,SOHOO,Sotherly Hotels Inc.,0001301236
9521,BCV-PA,BANCROFT FUND LTD,0000009521
1589150,RGBPP,Regen BioPharma Inc,0001589150
1282957,GLU-PB,GABELLI GLOBAL UTILITY & INCOME TRUST,0001282957
1166272,GNTLF,GENETIC TECHNOLOGIES LTD,0001166272
1854078,RLFTF,Relief Therapeutics Holding SA,0001854078
1712641,BFFTF,Biofrontera AG,0001712641
1301236,SOHON,Sotherly Hotels Inc.,0001301236
1875931,OFSTF,Carbon Streaming Corp,0001875931
1430725,GSL-PB,"Global Ship Lease, Inc.",0001430725
1301236,SOHOB,Sotherly Hotels Inc.,0001301236
1841675,ARBKF,Argo Blockchain Plc,0001841675
1041657,UONEK,"URBAN ONE, INC.",0001041657
1429260,FBIOP,"Fortress Biotech, Inc.",0001429260
1302084,NSRCF,NextSource Materials Inc.,0001302084
1578453,DLNG-PB,Dynagas LNG Partners LP,0001578453
1004530,MPVDF,Mountain Province Diamonds Inc.,0001004530
1860514,USCT,Roth CH Acquisition Co.,0001860514
1632970,AHTR,"American Healthcare REIT, Inc.",0001632970
1895251,SGTM,"Sustainable Green Team, Ltd.",0001895251
1007273,BKSC,BANK OF SOUTH CAROLINA CORP,0001007273
1861233,ILLMF,illumin Holdings Inc.,0001861233
1853825,TZUP,THUMZUP MEDIA Corp,0001853825
1515114,GWIN,"GLORYWIN ENTERTAINMENT GROUP, INC.",0001515114
1501078,OFED,Oconee Federal Financial Corp.,0001501078
1087456,UBOH,UNITED BANCSHARES INC/OH,0001087456
1448815,RFLFF,Raffles Education Corp Ltd,0001448815
1393044,MTMV,Motomova Inc,0001393044
1787384,FFBW,"FFBW, Inc. /MD/",0001787384
1389207,GFASY,Gafisa S.A.,0001389207
1816723,GRFXF,Graphex Group Ltd,0001816723
1679063,CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",0001679063
1715433,LCHD,Leader Capital Holdings Corp.,0001715433
1705259,SMTSF,Sierra Metals Inc.,0001705259
1633438,AZREF,Azure Power Global Ltd,0001633438
1075706,CIZN,CITIZENS HOLDING CO /MS/,0001075706
1496454,CHTH,"CNL Healthcare Properties, Inc.",0001496454
1734875,MSVB,"Mid-Southern Bancorp, Inc.",0001734875
942149,OCGSF,Outcrop Silver & Gold Corp,0000942149
1362898,AVLNF,Avalon Advanced Materials Inc.,0001362898
1463833,IDWM,"IDW MEDIA HOLDINGS, INC.",0001463833
1738699,WSKEF,Wisekey International Holding S.A.,0001738699
943034,AATC,AUTOSCOPE TECHNOLOGIES CORP,0000943034
1762359,ACRDF,"Acreage Holdings, Inc.",0001762359
1763657,OWVI,One World Ventures Inc,0001763657
350403,PHIG,"PHI Group, Inc./DE",0000350403
1898601,TAOFF,IPERIONX Ltd,0001898601
1792597,CMHF,"Community Heritage Financial, Inc.",0001792597
1723059,BIOE,Bio Essence Corp,0001723059
1175483,DSHK,Drive Shack Inc.,0001175483
1505065,BRSYF,Brainsway Ltd.,0001505065
838875,WVVIP,WILLAMETTE VALLEY VINEYARDS INC,0000838875
1598323,ACMB,AGRO CAPITAL MANAGEMENT CORP.,0001598323
1800373,GWLL,"GOLDENWELL BIOTECH, INC.",0001800373
1908984,ENDI,ENDI Corp.,0001908984
1444874,TETAA,"Teton Advisors, Inc.",0001444874
1158399,BRCNF,Burcon NutraScience Corp,0001158399
1415397,RAPH,Raphael Pharmaceutical Inc.,0001415397
1076691,OSBK,OCONEE FINANCIAL CORP,0001076691
1891512,XTXXF,Adastra Holdings Ltd.,0001891512
1634394,RSCI,"Redwood Scientific Technologies, Inc.",0001634394
1835385,MBBC,"Marathon Bancorp, Inc. /MD/",0001835385
1791325,FIGI,Freedom Internet Group Inc.,0001791325
1568628,BQST,Bioquest Corp,0001568628
1555017,SKYI,"Sky Century Investment, Inc.",0001555017
1127007,CAPV,CABO VERDE CAPITAL INC.,0001127007
1042046,AFGC,AMERICAN FINANCIAL GROUP INC,0001042046
926423,MINDP,"MIND TECHNOLOGY, INC",0000926423
1854233,EGLXF,Enthusiast Gaming Holdings Inc. / Canada,0001854233
1751700,TBBA,"TEB Bancorp, Inc.",0001751700
1477960,CBBB,Blue Chip Technologies Corp.,0001477960
910679,WVFC,WVS FINANCIAL CORP,0000910679
733337,PWCO,"PwrCor, Inc.",0000733337
822411,IMUC,"EOM Pharmaceutical Holdings, Inc.",0000822411
1444874,TETAB,"Teton Advisors, Inc.",0001444874
1101026,ZIVO,"Zivo Bioscience, Inc.",0001101026
1897971,GLACU,Global Lights Acquisition Corp,0001897971
50292,IEHC,IEH Corp,0000050292
1769116,VIAO,VIA optronics AG,0001769116
1566469,NHIQ,"NantHealth, Inc.",0001566469
1002135,WSTL,WESTELL TECHNOLOGIES INC,0001002135
1851657,VAXX,"Vaxxinity, Inc.",0001851657
1130166,CYCCP,"Cyclacel Pharmaceuticals, Inc.",0001130166
1400271,CUBT,Curative Biotechnology Inc,0001400271
1178660,CSSI,Standard Dental Labs Inc.,0001178660
1470129,CATG,Capstone Technologies Group Inc.,0001470129
1426506,SMGI,SMG Industries Inc.,0001426506
1731727,LMPX,"LMP Automotive Holdings, Inc.",0001731727
1527541,WHLRD,"Wheeler Real Estate Investment Trust, Inc.",0001527541
727346,GBCS,"SELECTIS HEALTH, INC.",0000727346
1919847,SFWJ,"Software Effective Solutions, Corp.",0001919847
1263011,EXNRF,EXCELLON RESOURCES INC,0001263011
1949766,ODDAF,Odd Burger Corp,0001949766
86115,SFES,SAFEGUARD SCIENTIFICS INC,0000086115
1131343,PRNAF,ALTERITY THERAPEUTICS LTD,0001131343
1439237,QOEG,Quality Online Education Group Inc.,0001439237
1645155,WBSR,Webstar Technology Group Inc.,0001645155
319016,FZMD,"Fuse Medical, Inc.",0000319016
1019671,SEAC,SEACHANGE INTERNATIONAL INC,0001019671
1769725,ERKH,"Eureka Homestead Bancorp, Inc.",0001769725
1827855,MCLE,Medicale Corp.,0001827855
846546,BNSOF,BONSO ELECTRONICS INTERNATIONAL INC,0000846546
1376986,TVC,Tennessee Valley Authority,0001376986
1376986,TVE,Tennessee Valley Authority,0001376986
1617765,LNDZF,EVOME MEDICAL TECHNOLOGIES INC.,0001617765
1050606,SALM,"SALEM MEDIA GROUP, INC. /DE/",0001050606
1550453,TRLI,TriLinc Global Impact Fund LLC,0001550453
1737270,NEXCF,Nextech3D.AI Corp.,0001737270
1734768,IMVIQ,IMV Inc.,0001734768
1318482,SGLDF,KIDOZ INC.,0001318482
1415813,ARMC,Un Monde International Ltd.,0001415813
1312109,SICP,Silvergate Capital Corp,0001312109
1277998,MHPC,MANUFACTURED HOUSING PROPERTIES INC.,0001277998
1816554,EVTK,EVENTIKO INC.,0001816554
1588014,ADMQ,"ADM ENDEAVORS, INC.",0001588014
1807387,BCCEF,BacTech Environmental Corp,0001807387
1377167,FGCO,"Financial Gravity Companies, Inc.",0001377167
1052054,EVOL,"Symbolic Logic, Inc.",0001052054
1763925,CJAX,CoJax Oil & Gas Corp,0001763925
1561180,PQEFF,PETROTEQ ENERGY INC.,0001561180
1435812,ARPC,Arem Pacific Corp,0001435812
1301713,SHVLF,STARCORE INTERNATIONAL MINES LTD.,0001301713
1446371,SGIC,"Strategic Realty Trust, Inc.",0001446371
1551206,HGLD,Patagonia Gold Corp.,0001551206
1771755,SWISF,Sekur Private Data Ltd.,0001771755
84129,RADCQ,RITE AID CORP,0000084129
